Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 01:10:41.683000,GAS,10,0 days 00:01:23.264000,45.0,2.0,,,0 days 00:00:29.745000,0 days 00:00:30.006000,0 days 00:00:23.513000,0 days 01:09:48.108000,0 days 01:10:18.114000,0 days 01:10:41.627000,277.0,236.0,246.0,,False,SOFT,13.0,True,Toro Rosso,0 days 01:09:18.419000,2018-07-29 14:15:18.596,1,6.0,False,,False,True,0,0
0 days 01:12:05.771000,GAS,10,0 days 00:01:24.088000,46.0,2.0,,,0 days 00:00:29.706000,0 days 00:00:30.388000,0 days 00:00:23.994000,0 days 01:11:11.333000,0 days 01:11:41.721000,0 days 01:12:05.715000,278.0,233.0,250.0,287.0,False,SOFT,14.0,True,Toro Rosso,0 days 01:10:41.683000,2018-07-29 14:16:41.860,1,6.0,False,,False,True,0,0
0 days 01:13:29.678000,GAS,10,0 days 00:01:23.907000,47.0,2.0,,,0 days 00:00:29.681000,0 days 00:00:30.462000,0 days 00:00:23.764000,0 days 01:12:35.396000,0 days 01:13:05.858000,0 days 01:13:29.622000,277.0,234.0,253.0,302.0,False,SOFT,15.0,True,Toro Rosso,0 days 01:12:05.771000,2018-07-29 14:18:05.948,1,6.0,False,,False,True,0,0
0 days 01:14:53.638000,GAS,10,0 days 00:01:23.960000,48.0,2.0,,,0 days 00:00:29.469000,0 days 00:00:30.370000,0 days 00:00:24.121000,0 days 01:13:59.091000,0 days 01:14:29.461000,0 days 01:14:53.582000,,234.0,251.0,,False,SOFT,16.0,True,Toro Rosso,0 days 01:13:29.678000,2018-07-29 14:19:29.855,1,6.0,False,,False,True,0,0
0 days 01:16:16.203000,GAS,10,0 days 00:01:22.565000,49.0,2.0,,,0 days 00:00:29.387000,0 days 00:00:29.930000,0 days 00:00:23.248000,0 days 01:15:22.969000,0 days 01:15:52.899000,0 days 01:16:16.147000,270.0,235.0,247.0,296.0,True,SOFT,17.0,True,Toro Rosso,0 days 01:14:53.638000,2018-07-29 14:20:53.815,1,6.0,False,,False,True,0,0
0 days 01:17:39.647000,GAS,10,0 days 00:01:23.444000,50.0,2.0,,,0 days 00:00:29.589000,0 days 00:00:29.748000,0 days 00:00:24.107000,0 days 01:16:45.736000,0 days 01:17:15.484000,0 days 01:17:39.591000,273.0,237.0,116.0,283.0,False,SOFT,18.0,True,Toro Rosso,0 days 01:16:16.203000,2018-07-29 14:22:16.380,26,6.0,False,,False,False,0,0
0 days 01:19:25.828000,GAS,10,0 days 00:01:46.181000,51.0,2.0,,,0 days 00:00:40.955000,0 days 00:00:41.412000,0 days 00:00:23.814000,0 days 01:18:20.546000,0 days 01:19:01.958000,0 days 01:19:25.772000,221.0,175.0,246.0,189.0,False,SOFT,19.0,True,Toro Rosso,0 days 01:17:39.647000,2018-07-29 14:23:39.824,67,6.0,False,,False,False,0,0
0 days 01:20:48.228000,GAS,10,0 days 00:01:22.400000,52.0,2.0,,,0 days 00:00:29.603000,0 days 00:00:29.682000,0 days 00:00:23.115000,0 days 01:19:55.375000,0 days 01:20:25.057000,0 days 01:20:48.172000,271.0,236.0,247.0,282.0,True,SOFT,20.0,True,Toro Rosso,0 days 01:19:25.828000,2018-07-29 14:25:26.005,1,6.0,False,,False,True,0,0
0 days 01:22:10.791000,GAS,10,0 days 00:01:22.563000,53.0,2.0,,,0 days 00:00:29.656000,0 days 00:00:29.617000,0 days 00:00:23.290000,0 days 01:21:17.828000,0 days 01:21:47.445000,0 days 01:22:10.735000,270.0,238.0,248.0,283.0,False,SOFT,21.0,True,Toro Rosso,0 days 01:20:48.228000,2018-07-29 14:26:48.405,1,6.0,False,,False,True,0,0
0 days 01:23:33.205000,GAS,10,0 days 00:01:22.414000,54.0,2.0,,,0 days 00:00:29.616000,0 days 00:00:29.629000,0 days 00:00:23.169000,0 days 01:22:40.351000,0 days 01:23:09.980000,0 days 01:23:33.149000,273.0,239.0,248.0,284.0,False,SOFT,22.0,True,Toro Rosso,0 days 01:22:10.791000,2018-07-29 14:28:10.968,1,6.0,False,,False,True,0,0
0 days 01:24:55.956000,GAS,10,0 days 00:01:22.751000,55.0,2.0,,,0 days 00:00:29.534000,0 days 00:00:29.860000,0 days 00:00:23.357000,0 days 01:24:02.683000,0 days 01:24:32.543000,0 days 01:24:55.900000,274.0,237.0,247.0,,False,SOFT,23.0,True,Toro Rosso,0 days 01:23:33.205000,2018-07-29 14:29:33.382,1,6.0,False,,False,True,0,0
0 days 01:26:18.437000,GAS,10,0 days 00:01:22.481000,56.0,2.0,,,0 days 00:00:29.579000,0 days 00:00:29.695000,0 days 00:00:23.207000,0 days 01:25:25.479000,0 days 01:25:55.174000,0 days 01:26:18.381000,,238.0,248.0,283.0,False,SOFT,24.0,True,Toro Rosso,0 days 01:24:55.956000,2018-07-29 14:30:56.133,1,6.0,False,,False,True,0,0
0 days 01:27:40.658000,GAS,10,0 days 00:01:22.221000,57.0,2.0,,,0 days 00:00:29.448000,0 days 00:00:29.633000,0 days 00:00:23.140000,0 days 01:26:47.829000,0 days 01:27:17.462000,0 days 01:27:40.602000,273.0,238.0,248.0,284.0,True,SOFT,25.0,True,Toro Rosso,0 days 01:26:18.437000,2018-07-29 14:32:18.614,1,6.0,False,,False,True,0,0
0 days 01:29:02.852000,GAS,10,0 days 00:01:22.194000,58.0,2.0,,,0 days 00:00:29.467000,0 days 00:00:29.634000,0 days 00:00:23.093000,0 days 01:28:10.069000,0 days 01:28:39.703000,0 days 01:29:02.796000,274.0,239.0,248.0,,True,SOFT,26.0,True,Toro Rosso,0 days 01:27:40.658000,2018-07-29 14:33:40.835,1,6.0,False,,False,True,0,0
0 days 01:30:25.109000,GAS,10,0 days 00:01:22.257000,59.0,2.0,,,0 days 00:00:29.465000,0 days 00:00:29.542000,0 days 00:00:23.250000,0 days 01:29:32.261000,0 days 01:30:01.803000,0 days 01:30:25.053000,273.0,239.0,247.0,285.0,False,SOFT,27.0,True,Toro Rosso,0 days 01:29:02.852000,2018-07-29 14:35:03.029,1,6.0,False,,False,True,0,0
0 days 01:31:46.960000,GAS,10,0 days 00:01:21.851000,60.0,2.0,,,0 days 00:00:29.439000,0 days 00:00:29.363000,0 days 00:00:23.049000,0 days 01:30:54.492000,0 days 01:31:23.855000,0 days 01:31:46.904000,277.0,240.0,248.0,284.0,True,SOFT,28.0,True,Toro Rosso,0 days 01:30:25.109000,2018-07-29 14:36:25.286,1,6.0,False,,False,True,0,0
0 days 01:33:09.013000,GAS,10,0 days 00:01:22.053000,61.0,2.0,,,0 days 00:00:29.409000,0 days 00:00:29.469000,0 days 00:00:23.175000,0 days 01:32:16.313000,0 days 01:32:45.782000,0 days 01:33:08.957000,278.0,239.0,248.0,,False,SOFT,29.0,True,Toro Rosso,0 days 01:31:46.960000,2018-07-29 14:37:47.137,1,6.0,False,,False,True,0,0
0 days 01:34:30.823000,GAS,10,0 days 00:01:21.810000,62.0,2.0,,,0 days 00:00:29.270000,0 days 00:00:29.480000,0 days 00:00:23.060000,0 days 01:33:38.227000,0 days 01:34:07.707000,0 days 01:34:30.767000,277.0,239.0,250.0,285.0,True,SOFT,30.0,True,Toro Rosso,0 days 01:33:09.013000,2018-07-29 14:39:09.190,1,6.0,False,,False,True,0,0
0 days 01:35:52.693000,GAS,10,0 days 00:01:21.870000,63.0,2.0,,,0 days 00:00:29.445000,0 days 00:00:29.334000,0 days 00:00:23.091000,0 days 01:35:00.212000,0 days 01:35:29.546000,0 days 01:35:52.637000,,238.0,249.0,,False,SOFT,31.0,True,Toro Rosso,0 days 01:34:30.823000,2018-07-29 14:40:31.000,1,6.0,False,,False,True,0,0
