Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 00:49:54.280000,VER,33,0 days 00:01:37.650000,10.0,1.0,,,0 days 00:00:30.856000,0 days 00:00:42.719000,0 days 00:00:24.075000,0 days 00:48:47.480000,0 days 00:49:30.199000,0 days 00:49:54.274000,234.0,248.0,278.0,296.0,False,SOFT,13.0,False,Red Bull Racing,0 days 00:48:16.630000,2019-03-31 15:28:16.715,1,5.0,False,,False,True,0,0
0 days 00:51:34.913000,VER,33,0 days 00:01:40.633000,11.0,1.0,,0 days 00:51:33.169000,0 days 00:00:30.906000,0 days 00:00:43.032000,0 days 00:00:26.695000,0 days 00:50:25.180000,0 days 00:51:08.212000,0 days 00:51:34.907000,,246.0,,297.0,False,SOFT,14.0,False,Red Bull Racing,0 days 00:49:54.280000,2019-03-31 15:29:54.365,1,5.0,False,,False,False,0,1
0 days 00:53:31.333000,VER,33,0 days 00:01:56.420000,12.0,2.0,0 days 00:51:57.704000,,0 days 00:00:50.878000,0 days 00:00:41.506000,0 days 00:00:24.036000,0 days 00:52:25.785000,0 days 00:53:07.291000,0 days 00:53:31.327000,235.0,248.0,285.0,217.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:51:34.913000,2019-03-31 15:31:34.998,2,8.0,False,,False,False,1,0
0 days 00:55:06.720000,VER,33,0 days 00:01:35.387000,13.0,2.0,,,0 days 00:00:30.261000,0 days 00:00:41.594000,0 days 00:00:23.532000,0 days 00:54:01.588000,0 days 00:54:43.182000,0 days 00:55:06.714000,,248.0,280.0,311.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:53:31.333000,2019-03-31 15:33:31.418,1,5.0,False,,False,True,1,0
0 days 00:56:43.997000,VER,33,0 days 00:01:37.277000,14.0,2.0,,,0 days 00:00:31.026000,0 days 00:00:42.418000,0 days 00:00:23.833000,0 days 00:55:37.740000,0 days 00:56:20.158000,0 days 00:56:43.991000,238.0,245.0,286.0,305.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:55:06.720000,2019-03-31 15:35:06.805,1,6.0,False,,False,True,1,0
0 days 00:58:20.194000,VER,33,0 days 00:01:36.197000,15.0,2.0,,,0 days 00:00:30.177000,0 days 00:00:42.197000,0 days 00:00:23.823000,0 days 00:57:14.168000,0 days 00:57:56.365000,0 days 00:58:20.188000,237.0,246.0,278.0,316.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:56:43.997000,2019-03-31 15:36:44.082,1,6.0,False,,False,True,0,0
0 days 00:59:57.105000,VER,33,0 days 00:01:36.911000,16.0,2.0,,,0 days 00:00:30.888000,0 days 00:00:42.128000,0 days 00:00:23.895000,0 days 00:58:51.076000,0 days 00:59:33.204000,0 days 00:59:57.099000,233.0,243.0,278.0,292.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 00:58:20.194000,2019-03-31 15:38:20.279,1,6.0,False,,False,True,0,0
0 days 01:01:33.857000,VER,33,0 days 00:01:36.752000,17.0,2.0,,,0 days 00:00:30.600000,0 days 00:00:42.177000,0 days 00:00:23.975000,0 days 01:00:27.699000,0 days 01:01:09.876000,0 days 01:01:33.851000,234.0,244.0,278.0,,False,MEDIUM,6.0,True,Red Bull Racing,0 days 00:59:57.105000,2019-03-31 15:39:57.190,1,6.0,False,,False,True,0,0
0 days 01:03:10.771000,VER,33,0 days 00:01:36.914000,18.0,2.0,,,0 days 00:00:30.592000,0 days 00:00:42.546000,0 days 00:00:23.776000,0 days 01:02:04.443000,0 days 01:02:46.989000,0 days 01:03:10.765000,235.0,245.0,279.0,294.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:01:33.857000,2019-03-31 15:41:33.942,1,5.0,False,,False,True,1,0
0 days 01:04:47.477000,VER,33,0 days 00:01:36.706000,19.0,2.0,,,0 days 00:00:30.623000,0 days 00:00:42.304000,0 days 00:00:23.779000,0 days 01:03:41.388000,0 days 01:04:23.692000,0 days 01:04:47.471000,237.0,245.0,278.0,295.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:03:10.771000,2019-03-31 15:43:10.856,1,5.0,False,,False,True,0,0
0 days 01:06:24.544000,VER,33,0 days 00:01:37.067000,20.0,2.0,,,0 days 00:00:30.754000,0 days 00:00:42.532000,0 days 00:00:23.781000,0 days 01:05:18.225000,0 days 01:06:00.757000,0 days 01:06:24.538000,233.0,247.0,279.0,297.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:04:47.477000,2019-03-31 15:44:47.562,1,5.0,False,,False,True,0,0
0 days 01:08:01.205000,VER,33,0 days 00:01:36.661000,21.0,2.0,,,0 days 00:00:30.587000,0 days 00:00:42.270000,0 days 00:00:23.804000,0 days 01:06:55.125000,0 days 01:07:37.395000,0 days 01:08:01.199000,237.0,248.0,279.0,,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:06:24.544000,2019-03-31 15:46:24.629,1,5.0,False,,False,True,0,0
0 days 01:09:38.343000,VER,33,0 days 00:01:37.138000,22.0,2.0,,,0 days 00:00:30.726000,0 days 00:00:42.391000,0 days 00:00:24.021000,0 days 01:08:31.925000,0 days 01:09:14.316000,0 days 01:09:38.337000,,244.0,279.0,300.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:08:01.205000,2019-03-31 15:48:01.290,1,5.0,False,,False,True,0,0
